date,product_type,price_per_ton,volume_tons,destination_country,market_indicator,price_volatility,exchange_rate_TND_USD
2022-05-23,WHEAT,247.39,501.28,France,RISING,0.114,3.127
2022-05-23,PEPPERS,975.53,56.22,France,RISING,0.17,2.886
2022-05-23,PEPPERS,878.69,166.39,Spain,VOLATILE,0.114,2.735
2022-05-25,PEPPERS,870.45,391.08,Saudi Arabia,RISING,0.117,3.231
2022-05-26,TOMATOES,707.2,76.49,France,VOLATILE,0.392,3.175
2022-05-26,CITRUS_FRUITS,653.1,311.76,Netherlands,RISING,0.134,2.791
2022-05-26,TOMATOES,555.29,70.51,France,STABLE,0.223,2.979
2022-05-26,PEPPERS,1045.86,63.2,USA,RISING,0.094,3.016
2022-05-26,PEPPERS,1167.56,109.54,Spain,VOLATILE,0.238,2.976
2022-05-31,TOMATOES,716.25,513.16,Germany,FALLING,0.25,2.614
2022-05-31,OLIVE_OIL,2371.1,31.56,Italy,STABLE,0.302,2.979
2022-05-31,CITRUS_FRUITS,936.02,271.83,Spain,VOLATILE,0.287,2.792
2022-06-06,CITRUS_FRUITS,886.88,216.37,Italy,RISING,0.186,3.09
2022-06-06,TOMATOES,694.64,404.17,Italy,FALLING,0.265,2.645
2022-06-06,OLIVE_OIL,2171.31,247.1,France,STABLE,0.349,3.138
2022-06-09,TOMATOES,821.6,512.97,Germany,RISING,0.187,2.709
2022-06-09,CITRUS_FRUITS,828.43,304.8,Italy,FALLING,0.363,3.107
2022-06-09,PEPPERS,1292.3,241.56,Netherlands,VOLATILE,0.28,2.57
2022-06-10,DATES,2228.37,490.21,Saudi Arabia,STABLE,0.191,3.046
2022-06-14,TOMATOES,745.58,241.44,France,RISING,0.315,2.869
2022-06-14,WHEAT,269.38,469.44,Spain,FALLING,0.23,3.168
2022-06-14,DATES,1841.7,283.4,Germany,STABLE,0.344,3.011
2022-06-16,DATES,2071.63,87.32,Italy,VOLATILE,0.331,2.983
2022-06-17,DATES,1884.48,424.25,Germany,FALLING,0.091,2.965
2022-06-17,PEPPERS,1121.4,469.2,USA,VOLATILE,0.089,2.699
2022-06-20,PEPPERS,889.96,250.28,France,STABLE,0.268,2.904
2022-06-21,TOMATOES,900.54,494.89,Germany,VOLATILE,0.203,2.918
2022-06-21,OLIVE_OIL,3355.78,295.0,USA,RISING,0.271,3.274
2022-06-23,WHEAT,298.85,42.52,France,FALLING,0.141,3.007
2022-06-29,PEPPERS,930.42,247.66,USA,FALLING,0.327,3.196
2022-06-29,CITRUS_FRUITS,981.34,503.68,Germany,VOLATILE,0.231,3.14
2022-06-29,OLIVE_OIL,2762.24,382.94,France,RISING,0.267,2.986
2022-06-30,CITRUS_FRUITS,698.16,230.71,Netherlands,STABLE,0.206,3.185
2022-06-30,DATES,1921.12,303.0,Italy,STABLE,0.187,2.823
2022-06-30,CITRUS_FRUITS,1172.15,417.59,USA,STABLE,0.187,2.809
2022-06-30,CITRUS_FRUITS,872.54,422.47,France,FALLING,0.268,3.063
2022-06-30,DATES,1772.83,343.34,Netherlands,VOLATILE,0.218,2.818
2022-06-30,CITRUS_FRUITS,615.2,331.42,USA,RISING,0.319,3.089
2022-07-03,WHEAT,287.7,439.23,USA,FALLING,0.254,2.994
2022-07-05,PEPPERS,1034.07,449.85,Germany,STABLE,0.221,2.787
2022-07-07,WHEAT,377.93,191.8,Italy,FALLING,0.159,3.211
2022-07-09,OLIVE_OIL,2494.39,177.84,France,STABLE,0.253,2.805
2022-07-09,WHEAT,275.74,390.65,Saudi Arabia,VOLATILE,0.247,2.83
2022-07-09,PEPPERS,691.56,92.01,Italy,RISING,0.323,3.086
2022-07-09,PEPPERS,1098.6,332.12,Germany,RISING,0.174,2.976
2022-07-09,PEPPERS,1247.45,424.16,Spain,RISING,0.323,2.869
2022-07-14,CITRUS_FRUITS,959.8,223.43,Germany,FALLING,0.272,3.149
2022-07-16,CITRUS_FRUITS,931.85,367.1,Saudi Arabia,VOLATILE,0.364,2.812
2022-07-16,TOMATOES,650.93,257.37,Spain,RISING,0.29,3.032
2022-07-17,OLIVE_OIL,2832.25,328.74,Italy,VOLATILE,0.089,2.758
2022-07-17,DATES,2373.79,412.77,Germany,RISING,0.365,2.915
2022-07-18,PEPPERS,1213.93,433.59,Saudi Arabia,STABLE,0.364,3.047
2022-07-18,TOMATOES,693.78,286.02,Spain,FALLING,0.293,2.948
2022-07-19,OLIVE_OIL,2791.7,138.89,Saudi Arabia,RISING,0.258,3.126
2022-07-19,WHEAT,378.83,85.66,Netherlands,FALLING,0.174,2.982
2022-07-19,WHEAT,325.5,79.28,USA,RISING,0.175,2.703
2022-07-19,PEPPERS,1021.76,68.57,Spain,VOLATILE,0.12,2.904
2022-07-21,OLIVE_OIL,3220.58,125.14,Italy,STABLE,0.299,3.138
2022-07-24,TOMATOES,885.21,102.92,Netherlands,VOLATILE,0.384,2.982
2022-07-24,WHEAT,297.47,81.29,Germany,STABLE,0.274,2.927
2022-07-28,DATES,2654.94,323.99,Spain,FALLING,0.372,2.928
2022-07-30,TOMATOES,646.99,307.36,Spain,VOLATILE,0.262,2.797
2022-07-31,TOMATOES,705.82,115.07,Italy,VOLATILE,0.361,2.877
2022-08-01,TOMATOES,632.89,436.64,USA,RISING,0.095,3.16
2022-08-02,TOMATOES,545.43,117.23,USA,VOLATILE,0.15,2.95
2022-08-02,OLIVE_OIL,3441.84,187.03,Italy,VOLATILE,0.262,3.002
2022-08-03,WHEAT,399.01,179.27,Spain,FALLING,0.276,3.395
2022-08-03,CITRUS_FRUITS,805.82,340.12,Italy,VOLATILE,0.357,2.917
2022-08-03,TOMATOES,568.89,114.98,Saudi Arabia,RISING,0.272,2.895
2022-08-06,CITRUS_FRUITS,940.14,276.54,Italy,FALLING,0.294,3.006
2022-08-06,CITRUS_FRUITS,992.62,261.38,Spain,FALLING,0.243,2.948
2022-08-07,PEPPERS,959.76,234.76,Germany,RISING,0.063,2.766
2022-08-07,DATES,2260.72,515.62,France,RISING,0.295,3.0
2022-08-07,CITRUS_FRUITS,822.4,46.71,Germany,FALLING,0.131,3.213
2022-08-07,TOMATOES,736.88,435.2,France,FALLING,0.091,2.894
2022-08-10,DATES,1858.23,191.42,USA,STABLE,0.254,2.994
2022-08-10,DATES,1896.19,399.76,Italy,STABLE,0.16,2.955
2022-08-10,WHEAT,285.7,112.88,Netherlands,FALLING,0.181,2.948
2022-08-14,TOMATOES,771.38,433.81,Spain,RISING,0.12,3.019
2022-08-14,DATES,2483.85,487.86,France,VOLATILE,0.171,3.022
2022-08-14,PEPPERS,838.22,212.02,Spain,FALLING,0.152,2.943
2022-08-15,CITRUS_FRUITS,1080.15,271.09,Netherlands,FALLING,0.123,2.617
2022-08-15,TOMATOES,530.07,152.24,Netherlands,FALLING,0.337,2.988
2022-08-15,PEPPERS,1185.71,466.82,France,RISING,0.1,3.14
2022-08-16,DATES,2769.07,374.75,Netherlands,FALLING,0.32,3.155
2022-08-20,DATES,2035.96,402.41,USA,VOLATILE,0.296,2.65
2022-08-24,DATES,1916.11,89.76,France,VOLATILE,0.22,3.153
2022-08-24,WHEAT,335.03,442.9,Saudi Arabia,STABLE,0.352,3.038
2022-08-25,TOMATOES,651.46,401.8,Spain,VOLATILE,0.385,3.037
2022-09-02,CITRUS_FRUITS,967.43,247.13,Netherlands,RISING,0.08,3.228
2022-09-02,WHEAT,338.0,307.1,Spain,FALLING,0.323,3.259
2022-09-02,PEPPERS,1268.26,517.17,Netherlands,FALLING,0.202,2.874
2022-09-02,PEPPERS,803.16,379.23,Italy,VOLATILE,0.242,3.031
2022-09-14,DATES,2579.01,216.64,Saudi Arabia,VOLATILE,0.295,3.099
2022-09-16,WHEAT,293.24,50.68,Saudi Arabia,STABLE,0.075,3.237
2022-09-16,DATES,2249.78,164.72,Italy,FALLING,0.189,3.221
2022-09-20,CITRUS_FRUITS,747.85,103.67,France,STABLE,0.238,2.713
2022-09-20,DATES,2013.3,82.07,France,STABLE,0.247,2.734
2022-09-20,OLIVE_OIL,3200.99,280.46,USA,STABLE,0.302,3.173
2022-09-20,DATES,2516.21,267.59,Italy,FALLING,0.217,2.789
2022-09-21,TOMATOES,630.31,129.32,France,RISING,0.26,2.884
2022-09-22,OLIVE_OIL,3457.34,448.96,Italy,RISING,0.25,3.104
2022-09-25,PEPPERS,819.99,141.78,Netherlands,FALLING,0.359,2.953
2022-09-29,DATES,2415.36,483.44,France,RISING,0.117,2.741
2022-10-02,OLIVE_OIL,3048.03,191.99,USA,VOLATILE,0.212,2.707
2022-10-05,CITRUS_FRUITS,995.52,330.35,Netherlands,FALLING,0.101,2.786
2022-10-05,PEPPERS,1140.27,460.78,USA,RISING,0.294,2.877
2022-10-06,TOMATOES,803.31,83.1,Spain,RISING,0.243,2.627
2022-10-06,DATES,2133.47,123.68,Netherlands,STABLE,0.229,2.917
2022-10-07,CITRUS_FRUITS,681.69,514.37,USA,RISING,0.141,2.729
2022-10-11,CITRUS_FRUITS,862.9,431.82,Germany,FALLING,0.365,3.055
2022-10-13,CITRUS_FRUITS,969.14,398.66,Spain,STABLE,0.117,2.942
2022-10-13,DATES,2850.93,214.29,Germany,VOLATILE,0.098,3.32
2022-10-13,TOMATOES,641.91,247.41,Netherlands,STABLE,0.092,3.135
2022-10-13,CITRUS_FRUITS,790.19,315.19,Saudi Arabia,RISING,0.149,3.027
2022-10-19,PEPPERS,1054.43,430.32,Italy,FALLING,0.33,3.059
2022-10-20,DATES,2667.4,277.71,Spain,VOLATILE,0.177,2.975
2022-10-22,DATES,2295.42,404.13,Italy,RISING,0.363,2.954
2022-10-23,OLIVE_OIL,2912.52,497.31,Saudi Arabia,STABLE,0.138,3.054
2022-10-23,TOMATOES,664.77,118.04,Netherlands,RISING,0.193,3.095
2022-10-23,TOMATOES,603.07,196.78,Netherlands,FALLING,0.369,2.803
2022-10-24,PEPPERS,1114.78,308.72,Saudi Arabia,VOLATILE,0.234,2.895
2022-10-24,CITRUS_FRUITS,701.6,136.65,USA,FALLING,0.344,2.602
2022-10-24,CITRUS_FRUITS,840.02,504.4,Italy,STABLE,0.182,3.097
2022-10-30,TOMATOES,819.03,474.51,USA,STABLE,0.319,2.707
2022-11-05,TOMATOES,825.48,223.74,USA,RISING,0.266,3.111
2022-11-05,CITRUS_FRUITS,932.37,123.71,Saudi Arabia,RISING,0.312,3.205
2022-11-07,CITRUS_FRUITS,732.58,371.02,Italy,RISING,0.242,3.021
2022-11-09,TOMATOES,562.39,259.13,Spain,FALLING,0.312,2.938
2022-11-12,CITRUS_FRUITS,1031.63,275.84,Spain,VOLATILE,0.095,3.106
2022-11-12,OLIVE_OIL,2329.27,385.83,Netherlands,RISING,0.291,2.906
2022-11-18,OLIVE_OIL,3103.42,262.87,Italy,VOLATILE,0.255,2.836
2022-11-20,DATES,2234.62,454.15,USA,FALLING,0.114,3.1
2022-11-20,CITRUS_FRUITS,959.9,331.93,Saudi Arabia,RISING,0.179,3.257
2022-11-23,OLIVE_OIL,3129.87,287.51,USA,STABLE,0.17,2.805
2022-11-25,CITRUS_FRUITS,814.58,405.87,USA,STABLE,0.144,3.105
2022-11-25,TOMATOES,756.11,115.52,Italy,STABLE,0.251,3.023
2022-11-26,WHEAT,265.91,63.56,Spain,FALLING,0.097,2.911
2022-11-26,TOMATOES,642.37,419.1,Italy,FALLING,0.072,3.037
2022-11-26,OLIVE_OIL,3504.05,384.68,Saudi Arabia,VOLATILE,0.34,3.033
2022-11-27,OLIVE_OIL,2552.4,74.22,France,VOLATILE,0.288,2.868
2022-11-27,WHEAT,328.29,255.76,Germany,RISING,0.194,3.155
2022-11-27,TOMATOES,890.71,461.37,USA,VOLATILE,0.329,2.82
2022-11-27,WHEAT,348.66,335.64,Italy,FALLING,0.264,2.883
2022-12-04,PEPPERS,941.52,510.8,Germany,RISING,0.125,2.721
2022-12-04,CITRUS_FRUITS,897.24,509.41,Netherlands,FALLING,0.137,3.093
2022-12-04,CITRUS_FRUITS,1083.92,224.93,Italy,RISING,0.387,2.963
2022-12-07,OLIVE_OIL,3521.5,44.88,Spain,RISING,0.239,3.189
2022-12-07,TOMATOES,634.99,335.56,Saudi Arabia,VOLATILE,0.29,3.102
2022-12-12,CITRUS_FRUITS,847.74,416.66,Germany,STABLE,0.395,2.63
2022-12-12,WHEAT,262.21,454.15,Saudi Arabia,VOLATILE,0.08,3.028
2022-12-18,DATES,1890.66,357.81,Spain,VOLATILE,0.196,3.37
2022-12-18,PEPPERS,1357.66,344.65,Spain,STABLE,0.303,2.896
2022-12-20,CITRUS_FRUITS,754.32,383.82,Saudi Arabia,RISING,0.185,2.784
2022-12-20,TOMATOES,572.92,428.65,France,RISING,0.127,2.68
2022-12-22,CITRUS_FRUITS,1018.94,336.73,USA,STABLE,0.357,3.119
2022-12-22,DATES,1481.54,196.76,Italy,FALLING,0.328,2.874
2022-12-23,WHEAT,306.19,450.58,Spain,VOLATILE,0.314,3.148
2022-12-25,OLIVE_OIL,3076.5,344.46,Saudi Arabia,RISING,0.198,3.055
2022-12-25,TOMATOES,651.07,494.54,USA,FALLING,0.214,3.062
2022-12-28,WHEAT,333.09,263.27,France,STABLE,0.312,2.833
2022-12-28,TOMATOES,603.15,28.74,Germany,RISING,0.075,3.184
2023-01-02,DATES,2482.56,371.29,Spain,RISING,0.322,2.999
2023-01-02,OLIVE_OIL,2687.1,86.35,Saudi Arabia,RISING,0.249,2.818
2023-01-02,DATES,2102.22,147.83,France,VOLATILE,0.394,2.831
2023-01-04,TOMATOES,770.72,444.15,Netherlands,FALLING,0.189,2.905
2023-01-04,TOMATOES,696.12,53.11,USA,FALLING,0.217,2.84
2023-01-09,WHEAT,258.95,407.83,USA,RISING,0.321,2.768
2023-01-09,OLIVE_OIL,3588.41,345.26,Italy,VOLATILE,0.118,2.42
2023-01-09,DATES,2191.52,399.95,Germany,STABLE,0.076,3.006
2023-01-09,CITRUS_FRUITS,1025.35,354.65,Spain,VOLATILE,0.19,3.124
2023-01-09,OLIVE_OIL,2915.4,507.72,USA,STABLE,0.25,3.168
2023-01-09,TOMATOES,752.86,246.15,Spain,RISING,0.29,3.208
2023-01-09,OLIVE_OIL,3106.67,151.24,Germany,VOLATILE,0.129,2.78
2023-01-10,DATES,1829.34,231.57,Italy,STABLE,0.142,3.068
2023-01-10,DATES,2264.88,513.35,Saudi Arabia,FALLING,0.068,3.088
2023-01-10,OLIVE_OIL,2677.16,57.07,France,VOLATILE,0.17,3.21
2023-01-16,OLIVE_OIL,3250.91,77.72,Netherlands,FALLING,0.355,3.188
2023-01-17,OLIVE_OIL,2849.14,388.97,USA,RISING,0.359,2.811
2023-01-17,PEPPERS,1189.48,114.74,Spain,RISING,0.127,3.156
2023-01-17,CITRUS_FRUITS,777.19,73.17,France,FALLING,0.251,2.841
2023-01-20,WHEAT,320.19,269.51,Italy,STABLE,0.281,2.897
2023-01-23,PEPPERS,886.0,169.61,Netherlands,RISING,0.272,2.918
2023-01-24,CITRUS_FRUITS,773.47,35.43,Germany,STABLE,0.391,2.642
2023-01-27,TOMATOES,626.49,84.39,Spain,RISING,0.238,3.403
2023-01-27,TOMATOES,491.92,137.87,Italy,RISING,0.215,2.977
2023-01-27,WHEAT,319.47,154.38,USA,FALLING,0.332,2.864
2023-01-27,TOMATOES,773.29,121.85,USA,VOLATILE,0.279,3.187
2023-01-27,PEPPERS,773.06,472.16,USA,VOLATILE,0.143,2.962
2023-01-29,CITRUS_FRUITS,652.27,127.68,Saudi Arabia,FALLING,0.202,3.094
2023-01-30,OLIVE_OIL,3693.41,189.55,Saudi Arabia,RISING,0.393,2.863
2023-01-30,CITRUS_FRUITS,705.62,110.94,Germany,FALLING,0.227,2.859
2023-01-30,CITRUS_FRUITS,609.56,131.19,USA,RISING,0.362,3.072
2023-01-30,PEPPERS,1159.32,391.98,Netherlands,FALLING,0.38,2.597
2023-02-01,DATES,1895.42,298.2,Saudi Arabia,STABLE,0.122,2.917
2023-02-01,OLIVE_OIL,3440.57,237.8,USA,RISING,0.371,2.821
2023-02-01,PEPPERS,1322.47,126.66,Italy,RISING,0.394,3.041
2023-02-04,WHEAT,327.69,180.21,Netherlands,VOLATILE,0.133,3.208
2023-02-04,TOMATOES,679.57,31.79,France,RISING,0.394,2.751
2023-02-05,OLIVE_OIL,4340.92,134.03,Germany,STABLE,0.358,3.226
2023-02-06,CITRUS_FRUITS,938.24,158.51,France,RISING,0.064,3.253
2023-02-06,DATES,1786.17,357.23,Spain,FALLING,0.165,2.852
2023-02-07,CITRUS_FRUITS,746.17,204.47,USA,VOLATILE,0.247,3.112
2023-02-07,TOMATOES,753.32,79.31,Saudi Arabia,FALLING,0.364,3.227
2023-02-07,TOMATOES,584.79,101.32,Germany,FALLING,0.312,3.019
2023-02-08,OLIVE_OIL,3520.34,476.97,USA,FALLING,0.183,2.934
2023-02-08,DATES,2186.87,85.89,Netherlands,STABLE,0.376,2.938
2023-02-08,TOMATOES,863.73,342.93,Saudi Arabia,VOLATILE,0.221,3.054
2023-02-12,WHEAT,417.32,139.07,USA,FALLING,0.384,2.506
2023-02-13,CITRUS_FRUITS,736.14,209.25,USA,STABLE,0.214,2.619
2023-02-13,DATES,2135.9,44.97,USA,VOLATILE,0.123,3.161
2023-02-14,CITRUS_FRUITS,853.88,96.74,France,FALLING,0.358,2.71
2023-02-14,WHEAT,363.02,130.85,Italy,VOLATILE,0.077,2.823
2023-02-14,PEPPERS,813.58,127.39,Spain,FALLING,0.24,3.078
2023-02-19,CITRUS_FRUITS,733.17,94.26,France,STABLE,0.311,3.019
2023-02-22,CITRUS_FRUITS,876.44,205.79,Netherlands,RISING,0.086,2.604
2023-02-26,WHEAT,292.58,25.08,France,FALLING,0.322,2.978
2023-02-26,WHEAT,295.26,470.34,Saudi Arabia,RISING,0.234,2.989
2023-02-26,OLIVE_OIL,3116.04,285.81,Saudi Arabia,STABLE,0.186,3.326
2023-02-26,DATES,2704.25,103.78,Netherlands,RISING,0.114,3.069
2023-02-27,TOMATOES,860.58,158.72,Germany,RISING,0.151,3.019
2023-03-03,TOMATOES,702.29,167.43,Spain,VOLATILE,0.182,2.987
2023-03-07,WHEAT,221.79,388.06,Italy,FALLING,0.222,2.82
2023-03-07,DATES,2125.6,204.94,Germany,FALLING,0.064,2.827
2023-03-11,TOMATOES,800.04,220.99,Italy,STABLE,0.16,3.14
2023-03-11,PEPPERS,1239.18,499.23,Netherlands,VOLATILE,0.148,2.875
2023-03-11,WHEAT,363.86,148.26,Netherlands,STABLE,0.091,3.154
2023-03-11,CITRUS_FRUITS,775.42,378.78,USA,VOLATILE,0.224,2.809
2023-03-12,PEPPERS,985.84,283.43,Italy,STABLE,0.243,3.059
2023-03-12,TOMATOES,547.1,66.1,Netherlands,VOLATILE,0.317,3.271
2023-03-12,WHEAT,286.94,516.47,Germany,RISING,0.391,3.083
2023-03-13,PEPPERS,980.4,197.24,Italy,VOLATILE,0.165,2.797
2023-03-13,PEPPERS,1175.59,304.2,Italy,FALLING,0.374,3.049
2023-03-13,OLIVE_OIL,2647.2,482.83,Spain,STABLE,0.345,3.411
2023-03-14,DATES,1782.56,269.78,Germany,RISING,0.254,2.906
2023-03-14,DATES,2364.49,240.81,Spain,VOLATILE,0.134,3.023
2023-03-14,DATES,2458.77,98.56,Spain,FALLING,0.062,2.851
2023-03-16,CITRUS_FRUITS,1074.8,245.6,France,VOLATILE,0.203,3.064
2023-03-16,WHEAT,341.35,510.56,Saudi Arabia,RISING,0.358,2.983
2023-03-16,CITRUS_FRUITS,831.07,47.13,USA,VOLATILE,0.131,2.808
2023-03-18,CITRUS_FRUITS,1033.78,218.17,USA,STABLE,0.13,3.155
2023-03-18,WHEAT,360.07,487.4,Germany,FALLING,0.161,3.061
2023-03-18,OLIVE_OIL,2377.32,467.17,Saudi Arabia,FALLING,0.379,3.073
2023-03-19,TOMATOES,970.93,486.02,Saudi Arabia,VOLATILE,0.207,3.119
2023-03-19,OLIVE_OIL,3012.42,343.72,Netherlands,VOLATILE,0.341,2.87
2023-03-19,WHEAT,295.51,341.97,USA,STABLE,0.176,3.051
2023-03-20,DATES,2797.03,92.71,Italy,RISING,0.265,3.199
2023-03-22,TOMATOES,594.78,311.1,Saudi Arabia,STABLE,0.155,2.781
2023-03-22,OLIVE_OIL,2134.39,162.44,Spain,VOLATILE,0.104,3.09
2023-03-26,WHEAT,337.87,411.15,Spain,FALLING,0.236,2.921
2023-03-26,TOMATOES,708.83,388.56,Spain,VOLATILE,0.066,2.784
2023-03-26,DATES,2672.98,454.8,Germany,VOLATILE,0.106,3.046
2023-03-28,OLIVE_OIL,3582.54,73.49,USA,RISING,0.26,3.099
2023-03-28,DATES,2686.17,144.32,France,FALLING,0.137,2.961
2023-03-28,DATES,2193.07,296.97,Netherlands,FALLING,0.214,2.816
2023-03-28,PEPPERS,1253.72,391.27,France,VOLATILE,0.084,3.195
2023-03-30,TOMATOES,823.55,442.0,Italy,FALLING,0.122,3.046
2023-03-30,PEPPERS,1168.65,253.7,Spain,VOLATILE,0.135,3.182
2023-04-01,DATES,1897.03,119.41,Spain,FALLING,0.25,2.831
2023-04-03,CITRUS_FRUITS,727.16,110.57,Germany,FALLING,0.211,2.984
2023-04-03,CITRUS_FRUITS,964.59,287.14,Spain,VOLATILE,0.167,2.608
2023-04-04,WHEAT,280.71,172.55,France,RISING,0.304,2.93
2023-04-05,WHEAT,378.74,291.64,Netherlands,FALLING,0.073,2.726
2023-04-08,PEPPERS,1235.57,103.11,Saudi Arabia,RISING,0.233,3.045
2023-04-11,CITRUS_FRUITS,775.81,143.67,Germany,STABLE,0.061,2.838
2023-04-11,CITRUS_FRUITS,782.81,226.91,USA,FALLING,0.361,3.003
2023-04-11,TOMATOES,511.36,52.99,Italy,STABLE,0.207,3.076
2023-04-15,OLIVE_OIL,3578.25,483.8,Saudi Arabia,STABLE,0.122,2.895
2023-04-17,DATES,1705.6,331.28,Netherlands,STABLE,0.17,3.025
2023-04-18,CITRUS_FRUITS,639.25,247.48,USA,VOLATILE,0.263,2.936
2023-04-21,TOMATOES,677.76,113.49,Saudi Arabia,STABLE,0.265,3.124
2023-04-30,TOMATOES,556.2,268.45,Italy,VOLATILE,0.086,3.164
2023-04-30,TOMATOES,477.33,169.08,Germany,FALLING,0.227,3.126
2023-05-07,WHEAT,344.02,498.8,Italy,RISING,0.366,3.017
2023-05-08,TOMATOES,547.99,191.79,Netherlands,FALLING,0.192,2.852
2023-05-08,DATES,1937.53,68.75,France,FALLING,0.308,3.11
2023-05-10,PEPPERS,878.61,429.39,Netherlands,FALLING,0.079,3.052
2023-05-10,CITRUS_FRUITS,766.45,488.01,France,FALLING,0.277,3.049
2023-05-13,WHEAT,380.46,105.44,Italy,FALLING,0.262,3.183
2023-05-16,CITRUS_FRUITS,907.93,477.47,Germany,VOLATILE,0.34,3.016
2023-05-18,OLIVE_OIL,4431.33,290.8,Germany,STABLE,0.326,3.004
2023-05-19,WHEAT,285.72,117.27,France,STABLE,0.373,2.808
2023-05-19,PEPPERS,997.25,241.78,Saudi Arabia,VOLATILE,0.269,3.113
2023-05-19,CITRUS_FRUITS,774.16,344.93,Italy,STABLE,0.114,2.881
2023-05-20,WHEAT,326.61,59.87,USA,VOLATILE,0.367,3.006
2023-05-20,WHEAT,409.26,277.97,Netherlands,FALLING,0.333,2.971
2023-05-21,PEPPERS,991.05,278.8,France,STABLE,0.174,2.766
2023-05-21,CITRUS_FRUITS,854.92,428.43,Netherlands,VOLATILE,0.204,3.016
2023-05-21,DATES,1856.64,141.97,Spain,STABLE,0.12,3.125
2023-05-23,DATES,2275.75,77.97,USA,VOLATILE,0.148,3.129
2023-05-23,OLIVE_OIL,3231.44,111.65,Italy,VOLATILE,0.374,2.995
2023-05-23,WHEAT,332.86,242.26,Germany,VOLATILE,0.075,3.093
2023-05-24,DATES,2219.91,279.19,Netherlands,RISING,0.236,3.021
2023-05-24,WHEAT,240.03,307.19,Netherlands,VOLATILE,0.093,2.716
2023-05-25,DATES,2033.25,323.88,Italy,STABLE,0.363,3.028
2023-05-25,OLIVE_OIL,2939.99,248.4,USA,STABLE,0.355,3.185
2023-05-31,CITRUS_FRUITS,898.76,311.8,France,VOLATILE,0.117,3.17
2023-05-31,CITRUS_FRUITS,772.7,49.47,Germany,VOLATILE,0.224,2.925
2023-06-03,DATES,1885.1,496.39,Netherlands,FALLING,0.246,3.175
2023-06-03,CITRUS_FRUITS,697.14,334.34,USA,VOLATILE,0.283,2.842
2023-06-04,PEPPERS,1095.29,283.57,Spain,VOLATILE,0.29,3.218
2023-06-04,PEPPERS,884.09,497.15,Germany,VOLATILE,0.256,3.024
2023-06-04,TOMATOES,833.76,495.56,France,VOLATILE,0.369,3.03
2023-06-04,WHEAT,333.65,198.42,Spain,VOLATILE,0.121,2.73
2023-06-04,OLIVE_OIL,3058.95,202.66,Spain,STABLE,0.109,2.997
2023-06-04,CITRUS_FRUITS,1014.99,128.46,Saudi Arabia,STABLE,0.395,2.98
2023-06-07,DATES,2192.92,441.07,Italy,RISING,0.328,3.134
2023-06-07,WHEAT,280.13,77.72,France,FALLING,0.334,2.941
2023-06-14,DATES,3014.0,316.42,Netherlands,VOLATILE,0.237,2.98
2023-06-14,DATES,2935.8,116.38,Spain,FALLING,0.267,2.815
2023-06-14,TOMATOES,789.06,326.64,Spain,FALLING,0.358,3.373
2023-06-15,CITRUS_FRUITS,1114.43,63.98,Italy,RISING,0.24,3.191
2023-06-17,PEPPERS,1022.82,225.01,USA,FALLING,0.069,3.285
2023-06-17,OLIVE_OIL,2690.94,424.73,Netherlands,FALLING,0.108,3.251
2023-06-17,TOMATOES,827.23,512.9,Saudi Arabia,RISING,0.26,3.233
2023-06-20,DATES,2598.64,349.91,Netherlands,VOLATILE,0.146,2.916
2023-06-20,TOMATOES,750.93,497.93,Spain,STABLE,0.378,2.858
2023-06-20,CITRUS_FRUITS,1075.3,197.42,Italy,FALLING,0.228,2.698
2023-06-20,PEPPERS,874.56,37.39,Saudi Arabia,VOLATILE,0.16,3.172
2023-06-26,PEPPERS,962.52,228.84,Italy,VOLATILE,0.081,3.072
2023-06-28,DATES,2391.04,251.56,Spain,FALLING,0.352,2.924
2023-06-28,TOMATOES,721.39,329.88,Germany,VOLATILE,0.097,3.25
2023-06-28,WHEAT,340.14,256.51,Italy,FALLING,0.338,2.997
2023-06-28,DATES,2349.26,101.09,Italy,STABLE,0.094,2.812
2023-06-28,CITRUS_FRUITS,1036.48,154.2,Netherlands,RISING,0.222,2.981
2023-06-28,DATES,2517.76,372.3,Netherlands,STABLE,0.364,3.014
2023-07-02,DATES,2453.12,370.38,USA,RISING,0.105,3.279
2023-07-03,WHEAT,349.81,125.55,Spain,RISING,0.074,3.371
2023-07-03,CITRUS_FRUITS,894.47,309.84,USA,RISING,0.134,2.939
2023-07-05,CITRUS_FRUITS,759.03,290.5,Spain,VOLATILE,0.236,2.822
2023-07-05,PEPPERS,955.11,396.33,France,STABLE,0.143,2.953
2023-07-06,CITRUS_FRUITS,768.3,39.66,Germany,VOLATILE,0.318,3.045
2023-07-06,CITRUS_FRUITS,1045.67,162.35,USA,VOLATILE,0.103,2.847
2023-07-06,DATES,2227.25,418.37,Italy,RISING,0.22,3.033
2023-07-07,WHEAT,278.12,284.53,Germany,STABLE,0.382,3.212
2023-07-08,PEPPERS,943.14,287.22,France,RISING,0.277,3.057
2023-07-08,OLIVE_OIL,3904.79,404.1,Saudi Arabia,STABLE,0.319,3.115
2023-07-09,CITRUS_FRUITS,742.7,474.13,France,FALLING,0.321,3.077
2023-07-10,DATES,2341.25,335.11,USA,STABLE,0.271,3.096
2023-07-12,DATES,1833.19,195.13,Spain,VOLATILE,0.229,2.902
